interval_start,region,price_aud_per_mwh
2025-12-31 20:20:00,TAS1,61.28201
2025-12-31 20:20:00,VIC1,-5.73
2025-12-31 20:25:00,NSW1,59.95917
2025-12-31 20:25:00,QLD1,64.75
2025-12-31 20:25:00,SA1,-5.75602
2025-12-31 20:25:00,TAS1,40.1
2025-12-31 20:25:00,VIC1,-5.73
2025-12-31 20:30:00,NSW1,59.13097
2025-12-31 20:30:00,QLD1,63.83003
2025-12-31 20:30:00,SA1,-2.09995
2025-12-31 20:30:00,TAS1,65.6321
2025-12-31 20:30:00,VIC1,-2.7
2025-12-31 20:35:00,NSW1,67.14747
2025-12-31 20:35:00,QLD1,73.29
2025-12-31 20:35:00,SA1,-2.09995
2025-12-31 20:35:00,TAS1,65.6221
2025-12-31 20:35:00,VIC1,-2.7
2025-12-31 20:40:00,NSW1,72.53044
2025-12-31 20:40:00,QLD1,78.83016
2025-12-31 20:40:00,SA1,-2.70449
2025-12-31 20:40:00,TAS1,66.2921
2025-12-31 20:40:00,VIC1,-2.7
2025-12-31 20:45:00,TAS1,41.1
2025-12-31 20:45:00,NSW1,68.62459
2025-12-31 20:45:00,QLD1,75.42
2025-12-31 20:45:00,SA1,-5.68939
2025-12-31 20:45:00,VIC1,-5.73
2025-12-31 20:50:00,NSW1,67.52621
2025-12-31 20:50:00,QLD1,73.29
2025-12-31 20:50:00,SA1,-5.71375
2025-12-31 20:50:00,TAS1,63.19201
2025-12-31 20:50:00,VIC1,-5.73
2025-12-31 20:55:00,NSW1,73.00546
2025-12-31 20:55:00,QLD1,78.83016
2025-12-31 20:55:00,SA1,-5.70893
2025-12-31 20:55:00,TAS1,64.20133
2025-12-31 20:55:00,VIC1,-5.73
2025-12-31 21:00:00,NSW1,72.55332
2025-12-31 21:00:00,QLD1,78.83016
2025-12-31 21:00:00,SA1,-2.67911
2025-12-31 21:00:00,TAS1,40.1
2025-12-31 21:00:00,VIC1,-2.7
2025-12-31 21:05:00,NSW1,72.27234
2025-12-31 21:05:00,QLD1,78.83016
2025-12-31 21:05:00,SA1,-2.68043
2025-12-31 21:05:00,TAS1,40.1
2025-12-31 21:05:00,VIC1,-2.7
2025-12-31 21:10:00,NSW1,73.71597
2025-12-31 21:10:00,QLD1,79.99
2025-12-31 21:10:00,SA1,-2.66776
2025-12-31 21:15:00,QLD1,78.83016
2025-12-31 21:10:00,TAS1,40.1
2025-12-31 21:10:00,VIC1,-2.7
2025-12-31 21:15:00,NSW1,72.26842
2025-12-31 21:15:00,SA1,-2.65732
2025-12-31 21:15:00,TAS1,41.1
2025-12-31 21:15:00,VIC1,-2.7
2025-12-31 21:20:00,NSW1,69.26688
2025-12-31 21:20:00,QLD1,75.95
2025-12-31 21:20:00,SA1,-2.55775
2025-12-31 21:20:00,TAS1,40.1
2025-12-31 21:20:00,VIC1,-2.7
2025-12-31 21:25:00,NSW1,71.39982
2025-12-31 21:25:00,QLD1,78.83016
2025-12-31 21:25:00,SA1,-2.64273
2025-12-31 21:25:00,TAS1,65.3721
2025-12-31 21:25:00,VIC1,-2.7
2025-12-31 21:30:00,NSW1,71.04667
2025-12-31 21:30:00,QLD1,78.83016
2025-12-31 21:30:00,SA1,-2.6161
2025-12-31 21:30:00,TAS1,40.1
2025-12-31 21:30:00,VIC1,-2.7
2025-12-31 21:35:00,NSW1,57.3
2025-12-31 21:35:00,QLD1,63.14582
2025-12-31 21:35:00,SA1,-2.09995
2025-12-31 21:35:00,TAS1,40.1
2025-12-31 21:35:00,VIC1,-2.16552
2025-12-31 21:40:00,NSW1,58.00815
2025-12-31 21:40:00,VIC1,-2.7
2025-12-31 21:40:00,QLD1,64.75
2025-12-31 21:40:00,SA1,-2.59759
2025-12-31 21:40:00,TAS1,40.1
2025-12-31 21:45:00,NSW1,57.3
2025-12-31 21:45:00,QLD1,63.73
2025-12-31 21:45:00,SA1,-5.81769
2025-12-31 21:45:00,TAS1,40.1
2025-12-31 21:45:00,VIC1,0.01
2025-12-31 21:50:00,NSW1,57.97637
2025-12-31 21:50:00,QLD1,63.83011
2025-12-31 21:50:00,SA1,-6.01
2025-12-31 21:50:00,TAS1,40.1
2025-12-31 21:50:00,VIC1,-2.7
2025-12-31 21:55:00,NSW1,57.3
2025-12-31 21:55:00,QLD1,63.73
2025-12-31 21:55:00,SA1,-5.8161
2025-12-31 21:55:00,TAS1,41.1
2025-12-31 21:55:00,VIC1,0.00027
2025-12-31 22:00:00,NSW1,57.39739
2025-12-31 22:00:00,QLD1,63.56
2025-12-31 22:00:00,SA1,-6.01
2025-12-31 22:00:00,TAS1,39.1
2025-12-31 22:00:00,VIC1,-2.69976
2025-12-31 22:05:00,NSW1,69.1018
2025-12-31 22:05:00,QLD1,75.48
2025-12-31 22:05:00,SA1,-6.01
2025-12-31 22:05:00,TAS1,39.12
2025-12-31 22:10:00,SA1,-6.01
2025-12-31 22:05:00,VIC1,-2.7
2025-12-31 22:10:00,NSW1,57.3
2025-12-31 22:10:00,QLD1,63.52
2025-12-31 22:10:00,TAS1,39.12
2025-12-31 22:10:00,VIC1,-1.21909
2025-12-31 22:15:00,NSW1,69.1675
2025-12-31 22:15:00,QLD1,75.46
2025-12-31 22:15:00,SA1,-6.01
2025-12-31 22:15:00,TAS1,39.12
2025-12-31 22:15:00,VIC1,5e-05
2025-12-31 22:20:00,NSW1,70.40003
2025-12-31 22:20:00,QLD1,75.75
2025-12-31 22:20:00,SA1,-6.01
2025-12-31 22:20:00,TAS1,39.12
2025-12-31 22:20:00,VIC1,0.18996
2025-12-31 22:25:00,NSW1,58.95092
2025-12-31 22:25:00,QLD1,63.83017
2025-12-31 22:25:00,SA1,-6.01
2025-12-31 22:25:00,TAS1,40.0267
2025-12-31 22:25:00,VIC1,1.01
2025-12-31 22:30:00,NSW1,58.83839
2025-12-31 22:30:00,QLD1,63.73
2025-12-31 22:30:00,SA1,5e-05
2025-12-31 22:30:00,TAS1,40.1
2025-12-31 22:30:00,VIC1,5e-05
2025-12-31 22:35:00,NSW1,57.3
2025-12-31 22:35:00,QLD1,61.69955
2025-12-31 22:40:00,NSW1,72.42361
2025-12-31 22:35:00,SA1,0.00912
2025-12-31 22:35:00,TAS1,39.12
2025-12-31 22:35:00,VIC1,0.01
2025-12-31 22:40:00,QLD1,78.83016
2025-12-31 22:40:00,SA1,0.00894
2025-12-31 22:40:00,TAS1,39.12
2025-12-31 22:40:00,VIC1,0.01
2025-12-31 22:45:00,NSW1,58.27847
2025-12-31 22:45:00,QLD1,63.73
2025-12-31 22:45:00,SA1,0.0
2025-12-31 22:45:00,TAS1,39.12
2025-12-31 22:45:00,VIC1,5e-05
2025-12-31 22:50:00,NSW1,58.32373
2025-12-31 22:50:00,QLD1,63.83017
2025-12-31 22:50:00,SA1,-0.12284
2025-12-31 22:50:00,TAS1,40.08399
2025-12-31 22:50:00,VIC1,1.01
2025-12-31 22:55:00,NSW1,57.03
2025-12-31 22:55:00,QLD1,60.17558
2025-12-31 22:55:00,SA1,0.88635
2025-12-31 22:55:00,TAS1,41.0167
2025-12-31 22:55:00,VIC1,1.01
2025-12-31 23:00:00,NSW1,57.3
2025-12-31 23:00:00,QLD1,62.24368
2025-12-31 23:00:00,SA1,0.00872
2025-12-31 23:00:00,TAS1,39.12
2025-12-31 23:00:00,VIC1,0.01
2025-12-31 23:05:00,TAS1,39.12
2025-12-31 23:05:00,NSW1,57.3
2025-12-31 23:05:00,QLD1,63.29152
2025-12-31 23:05:00,SA1,0.88093
2025-12-31 23:05:00,VIC1,1.01
2025-12-31 23:10:00,NSW1,71.2819
2025-12-31 23:10:00,QLD1,78.83016
2025-12-31 23:10:00,SA1,0.92936
2025-12-31 23:10:00,TAS1,39.12
2025-12-31 23:10:00,VIC1,1.08
2025-12-31 23:15:00,NSW1,57.3
2025-12-31 23:15:00,QLD1,63.73
2025-12-31 23:15:00,SA1,1.09939
2025-12-31 23:15:00,TAS1,39.12
2025-12-31 23:15:00,VIC1,1.28
2025-12-31 23:20:00,NSW1,57.3
2025-12-31 23:20:00,QLD1,63.26945
2025-12-31 23:20:00,SA1,2.11282
2025-12-31 23:20:00,TAS1,42.46972
2025-12-31 23:20:00,VIC1,2.46
2025-12-31 23:25:00,NSW1,57.3
2025-12-31 23:25:00,QLD1,62.46167
2025-12-31 23:25:00,SA1,11.15154
2025-12-31 23:25:00,TAS1,52.96104
2025-12-31 23:25:00,VIC1,12.91
2025-12-31 23:30:00,NSW1,57.3
2025-12-31 23:30:00,QLD1,62.12334
2025-12-31 23:35:00,NSW1,57.3
2025-12-31 23:30:00,SA1,7.77471
2025-12-31 23:30:00,TAS1,48.96142
2025-12-31 23:30:00,VIC1,8.95
2025-12-31 23:35:00,QLD1,62.09319
2025-12-31 23:35:00,SA1,18.82153
2025-12-31 23:35:00,TAS1,57.62299
2025-12-31 23:35:00,VIC1,1.01
2025-12-31 23:40:00,NSW1,58.19478
2025-12-31 23:40:00,QLD1,63.83005
2025-12-31 23:40:00,SA1,22.97707
2025-12-31 23:40:00,TAS1,39.62752
2025-12-31 23:40:00,VIC1,8.95
2025-12-31 23:45:00,NSW1,68.25496
2025-12-31 23:45:00,QLD1,75.75
2025-12-31 23:45:00,SA1,26.13849
2025-12-31 23:45:00,TAS1,39.62752
2025-12-31 23:45:00,VIC1,8.95
2025-12-31 23:50:00,NSW1,77.33239
2025-12-31 23:50:00,QLD1,84.81
2025-12-31 23:50:00,SA1,29.23525
2025-12-31 23:50:00,TAS1,39.156
2025-12-31 23:50:00,VIC1,8.95
2025-12-31 23:55:00,NSW1,67.93443
2025-12-31 23:55:00,QLD1,75.75
2025-12-31 23:55:00,SA1,18.2
2025-12-31 23:55:00,TAS1,39.62752
2025-12-31 23:55:00,VIC1,1.01
