interval_start,region,demand_mw
2025-12-31 20:25:00,VIC1,4266.81
2025-12-31 20:30:00,NSW1,7108.19
2025-12-31 20:30:00,QLD1,7340.18
2025-12-31 20:30:00,SA1,1443.74
2025-12-31 20:30:00,TAS1,910.32
2025-12-31 20:30:00,VIC1,4307.81
2025-12-31 20:35:00,NSW1,7023.08
2025-12-31 20:35:00,QLD1,7289.83
2025-12-31 20:35:00,SA1,1444.98
2025-12-31 20:35:00,TAS1,909.84
2025-12-31 20:35:00,VIC1,4227.19
2025-12-31 20:40:00,NSW1,7077.97
2025-12-31 20:40:00,QLD1,7415.58
2025-12-31 20:40:00,SA1,1479.56
2025-12-31 20:45:00,QLD1,7373.24
2025-12-31 20:40:00,TAS1,910.63
2025-12-31 20:40:00,VIC1,4246.96
2025-12-31 20:45:00,NSW1,6979.05
2025-12-31 20:45:00,SA1,1477.39
2025-12-31 20:45:00,TAS1,903.07
2025-12-31 20:45:00,VIC1,4226.55
2025-12-31 20:50:00,NSW1,7061.1
2025-12-31 20:50:00,QLD1,7311.22
2025-12-31 20:50:00,SA1,1469.46
2025-12-31 20:50:00,TAS1,908.27
2025-12-31 20:50:00,VIC1,4228.52
2025-12-31 20:55:00,NSW1,7070.93
2025-12-31 20:55:00,QLD1,7348.97
2025-12-31 20:55:00,SA1,1451.0
2025-12-31 20:55:00,TAS1,893.22
2025-12-31 20:55:00,VIC1,4218.57
2025-12-31 21:00:00,NSW1,7034.42
2025-12-31 21:00:00,QLD1,7378.16
2025-12-31 21:00:00,SA1,1453.91
2025-12-31 21:00:00,TAS1,898.23
2025-12-31 21:05:00,SA1,1464.54
2025-12-31 21:00:00,VIC1,4171.13
2025-12-31 21:05:00,NSW1,7024.39
2025-12-31 21:05:00,QLD1,7256.48
2025-12-31 21:05:00,TAS1,903.31
2025-12-31 21:05:00,VIC1,4175.94
2025-12-31 21:10:00,NSW1,7133.81
2025-12-31 21:10:00,QLD1,7278.7
2025-12-31 21:10:00,SA1,1451.75
2025-12-31 21:10:00,TAS1,901.65
2025-12-31 21:10:00,VIC1,4155.42
2025-12-31 21:15:00,NSW1,7134.82
2025-12-31 21:15:00,QLD1,7235.01
2025-12-31 21:15:00,SA1,1457.04
2025-12-31 21:15:00,TAS1,905.34
2025-12-31 21:15:00,VIC1,4145.98
2025-12-31 21:20:00,NSW1,7146.74
2025-12-31 21:20:00,QLD1,7184.52
2025-12-31 21:20:00,SA1,1430.2
2025-12-31 21:20:00,TAS1,904.66
2025-12-31 21:20:00,VIC1,4136.46
2025-12-31 21:25:00,TAS1,902.58
2025-12-31 21:25:00,NSW1,7176.82
2025-12-31 21:25:00,QLD1,7241.0
2025-12-31 21:25:00,SA1,1429.49
2025-12-31 21:25:00,VIC1,4151.26
2025-12-31 21:30:00,NSW1,7148.6
2025-12-31 21:30:00,QLD1,7180.44
2025-12-31 21:30:00,SA1,1416.03
2025-12-31 21:30:00,TAS1,901.33
2025-12-31 21:30:00,VIC1,4160.55
2025-12-31 21:35:00,NSW1,7123.22
2025-12-31 21:35:00,QLD1,7129.35
2025-12-31 21:35:00,SA1,1430.72
2025-12-31 21:35:00,TAS1,900.54
2025-12-31 21:35:00,VIC1,4169.82
2025-12-31 21:40:00,NSW1,7177.73
2025-12-31 21:40:00,QLD1,7168.55
2025-12-31 21:40:00,SA1,1449.15
2025-12-31 21:40:00,TAS1,896.81
2025-12-31 21:40:00,VIC1,4112.36
2025-12-31 21:45:00,NSW1,7145.47
2025-12-31 21:45:00,VIC1,4144.24
2025-12-31 21:45:00,QLD1,7112.89
2025-12-31 21:45:00,SA1,1451.95
2025-12-31 21:45:00,TAS1,894.97
2025-12-31 21:50:00,NSW1,7226.22
2025-12-31 21:50:00,QLD1,7055.43
2025-12-31 21:50:00,SA1,1440.9
2025-12-31 21:50:00,TAS1,897.74
2025-12-31 21:50:00,VIC1,4067.37
2025-12-31 21:55:00,NSW1,7186.22
2025-12-31 21:55:00,QLD1,7088.47
2025-12-31 21:55:00,SA1,1441.12
2025-12-31 21:55:00,TAS1,888.29
2025-12-31 21:55:00,VIC1,4079.26
2025-12-31 22:00:00,NSW1,7185.49
2025-12-31 22:00:00,QLD1,7053.82
2025-12-31 22:00:00,SA1,1464.19
2025-12-31 22:00:00,TAS1,880.44
2025-12-31 22:00:00,VIC1,4101.54
2025-12-31 22:05:00,NSW1,7113.91
2025-12-31 22:05:00,QLD1,6941.82
2025-12-31 22:10:00,NSW1,7132.08
2025-12-31 22:05:00,SA1,1457.91
2025-12-31 22:05:00,TAS1,882.01
2025-12-31 22:05:00,VIC1,4058.43
2025-12-31 22:10:00,QLD1,6864.81
2025-12-31 22:10:00,SA1,1473.64
2025-12-31 22:10:00,TAS1,870.33
2025-12-31 22:10:00,VIC1,4039.2
2025-12-31 22:15:00,NSW1,7191.35
2025-12-31 22:15:00,QLD1,6831.75
2025-12-31 22:15:00,SA1,1460.35
2025-12-31 22:15:00,TAS1,867.66
2025-12-31 22:15:00,VIC1,4079.78
2025-12-31 22:20:00,NSW1,7137.25
2025-12-31 22:20:00,QLD1,6737.36
2025-12-31 22:20:00,SA1,1470.89
2025-12-31 22:20:00,TAS1,876.79
2025-12-31 22:20:00,VIC1,4081.75
2025-12-31 22:25:00,NSW1,7131.39
2025-12-31 22:25:00,QLD1,6761.64
2025-12-31 22:25:00,SA1,1456.82
2025-12-31 22:30:00,QLD1,6771.21
2025-12-31 22:25:00,TAS1,879.7
2025-12-31 22:25:00,VIC1,4096.02
2025-12-31 22:30:00,NSW1,7128.0
2025-12-31 22:30:00,SA1,1476.46
2025-12-31 22:30:00,TAS1,879.41
2025-12-31 22:30:00,VIC1,4080.31
2025-12-31 22:35:00,NSW1,7051.51
2025-12-31 22:35:00,QLD1,6723.47
2025-12-31 22:35:00,SA1,1461.6
2025-12-31 22:35:00,TAS1,871.68
2025-12-31 22:35:00,VIC1,4091.54
2025-12-31 22:40:00,NSW1,7081.13
2025-12-31 22:40:00,QLD1,6703.23
2025-12-31 22:40:00,SA1,1436.3
2025-12-31 22:40:00,TAS1,869.07
2025-12-31 22:40:00,VIC1,4103.4
2025-12-31 22:45:00,NSW1,7002.77
2025-12-31 22:45:00,QLD1,6662.32
2025-12-31 22:45:00,SA1,1431.82
2025-12-31 22:45:00,TAS1,864.56
2025-12-31 22:50:00,SA1,1429.97
2025-12-31 22:45:00,VIC1,4064.66
2025-12-31 22:50:00,NSW1,7065.95
2025-12-31 22:50:00,QLD1,6702.55
2025-12-31 22:50:00,TAS1,860.94
2025-12-31 22:50:00,VIC1,4066.04
2025-12-31 22:55:00,NSW1,6976.97
2025-12-31 22:55:00,QLD1,6666.25
2025-12-31 22:55:00,SA1,1447.26
2025-12-31 22:55:00,TAS1,860.53
2025-12-31 22:55:00,VIC1,4061.56
2025-12-31 23:00:00,NSW1,7017.87
2025-12-31 23:00:00,QLD1,6603.67
2025-12-31 23:00:00,SA1,1421.81
2025-12-31 23:00:00,TAS1,859.57
2025-12-31 23:00:00,VIC1,4061.82
2025-12-31 23:05:00,NSW1,6886.24
2025-12-31 23:05:00,QLD1,6558.95
2025-12-31 23:05:00,SA1,1448.01
2025-12-31 23:05:00,TAS1,851.94
2025-12-31 23:05:00,VIC1,4067.11
2025-12-31 23:10:00,TAS1,844.71
2025-12-31 23:10:00,NSW1,6947.74
2025-12-31 23:10:00,QLD1,6639.57
2025-12-31 23:10:00,SA1,1416.28
2025-12-31 23:10:00,VIC1,4179.02
2025-12-31 23:15:00,NSW1,6873.09
2025-12-31 23:15:00,QLD1,6579.77
2025-12-31 23:15:00,SA1,1391.77
2025-12-31 23:15:00,TAS1,847.4
2025-12-31 23:15:00,VIC1,4236.2
2025-12-31 23:20:00,NSW1,6871.74
2025-12-31 23:20:00,QLD1,6538.18
2025-12-31 23:20:00,SA1,1395.05
2025-12-31 23:20:00,TAS1,857.91
2025-12-31 23:20:00,VIC1,4234.54
2025-12-31 23:25:00,NSW1,6793.64
2025-12-31 23:25:00,QLD1,6493.4
2025-12-31 23:25:00,SA1,1415.34
2025-12-31 23:25:00,TAS1,857.95
2025-12-31 23:25:00,VIC1,4271.09
2025-12-31 23:30:00,NSW1,6896.41
2025-12-31 23:30:00,VIC1,4273.08
2025-12-31 23:30:00,QLD1,6505.07
2025-12-31 23:30:00,SA1,1431.42
2025-12-31 23:30:00,TAS1,858.3
2025-12-31 23:35:00,NSW1,6783.26
2025-12-31 23:35:00,QLD1,6502.1
2025-12-31 23:35:00,SA1,1444.96
2025-12-31 23:35:00,TAS1,846.83
2025-12-31 23:35:00,VIC1,4299.87
2025-12-31 23:40:00,NSW1,6815.6
2025-12-31 23:40:00,QLD1,6510.48
2025-12-31 23:40:00,SA1,1470.7
2025-12-31 23:40:00,TAS1,864.44
2025-12-31 23:40:00,VIC1,4242.66
2025-12-31 23:45:00,NSW1,6747.4
2025-12-31 23:45:00,QLD1,6525.66
2025-12-31 23:45:00,SA1,1451.36
2025-12-31 23:45:00,TAS1,857.22
2025-12-31 23:45:00,VIC1,4218.78
2025-12-31 23:50:00,NSW1,6787.87
2025-12-31 23:50:00,QLD1,6502.55
2025-12-31 23:55:00,NSW1,6751.4
2025-12-31 23:50:00,SA1,1445.97
2025-12-31 23:50:00,TAS1,858.7
2025-12-31 23:50:00,VIC1,4201.52
2025-12-31 23:55:00,QLD1,6450.74
2025-12-31 23:55:00,SA1,1415.5
2025-12-31 23:55:00,TAS1,854.68
2025-12-31 23:55:00,VIC1,4162.44
